model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
Peugeot,63604,100,diesel,brown,estate,False,False,False,False,False,True,True,98
Renault,119035,135,diesel,grey,estate,False,True,True,False,True,False,True,138
Renault,109012,135,diesel,black,estate,True,True,False,False,True,False,True,120
Citroën,110323,120,diesel,grey,estate,False,True,False,False,True,True,True,122
Peugeot,158577,105,diesel,black,estate,False,True,False,False,False,False,True,107
Peugeot,160015,105,diesel,black,estate,False,True,False,False,True,True,True,113
Citroën,106206,120,diesel,blue,estate,False,True,False,False,False,False,True,106
Citroën,160911,135,diesel,white,estate,False,True,False,False,True,True,True,117
Audi,165731,155,diesel,grey,estate,True,True,False,True,True,False,True,125
Peugeot,115924,100,diesel,white,estate,True,True,False,False,True,False,True,125
Peugeot,168331,100,diesel,silver,estate,True,True,False,False,True,False,True,89
Audi,95534,160,diesel,black,estate,True,True,False,True,False,True,True,159
Audi,154178,160,diesel,grey,estate,False,True,False,True,True,False,True,124
Peugeot,120859,105,diesel,red,estate,False,True,False,False,False,True,True,108
Citroën,121019,120,diesel,brown,estate,True,True,False,False,True,True,True,114
Audi,223390,190,diesel,black,estate,True,True,False,True,True,True,True,125
Audi,204150,150,diesel,grey,estate,True,True,True,False,True,False,True,125
Renault,200444,140,diesel,black,estate,True,True,True,False,True,True,True,127
Renault,165271,135,petrol,black,estate,True,True,False,False,True,False,False,109
Audi,119760,190,diesel,black,estate,True,True,True,True,True,False,True,161
Citroën,121960,135,diesel,silver,estate,False,True,False,False,False,False,True,123
Peugeot,85238,105,diesel,grey,estate,True,True,False,False,True,False,True,115
Renault,255773,120,diesel,grey,estate,True,True,False,False,True,False,True,99
Citroën,92526,135,diesel,brown,estate,False,True,False,False,False,True,True,124
Renault,160619,85,diesel,black,estate,False,True,False,False,True,False,True,108
Audi,165593,190,diesel,grey,estate,True,True,True,False,True,False,True,145
Citroën,160800,135,petrol,silver,estate,False,True,True,False,True,False,True,100
Peugeot,152360,100,diesel,grey,estate,False,False,False,False,False,False,True,105
Audi,189348,230,diesel,white,estate,True,True,True,True,False,True,True,153
Renault,119576,85,diesel,black,estate,True,True,False,False,False,False,True,114
Audi,131164,190,diesel,grey,estate,True,True,True,True,True,True,True,166
Audi,95639,190,diesel,black,estate,True,True,True,True,True,False,True,155
Citroën,260831,130,diesel,blue,estate,False,False,False,False,True,False,True,67
Renault,164633,85,diesel,black,estate,True,True,False,False,True,True,True,117
Renault,130433,135,diesel,black,estate,True,True,False,False,True,False,True,138
Citroën,145903,135,diesel,white,estate,False,True,False,True,False,True,True,117
Citroën,151490,135,diesel,black,estate,False,True,False,False,False,False,True,108
Renault,145918,120,diesel,grey,estate,True,True,False,False,True,False,True,100
Citroën,134304,120,diesel,black,estate,True,True,True,False,True,False,True,126
Renault,271181,100,diesel,blue,estate,True,False,False,False,False,False,True,28
BMW,72374,85,diesel,red,estate,False,False,False,False,False,False,True,97
Citroën,113846,135,diesel,grey,estate,False,True,False,True,False,False,True,119
Renault,145193,85,diesel,grey,estate,True,True,False,False,False,False,True,105
Citroën,199053,135,diesel,white,estate,False,True,False,False,True,True,True,99
Peugeot,158801,105,diesel,black,estate,False,True,False,False,True,False,True,111
Audi,149229,230,diesel,blue,estate,True,True,False,True,True,True,True,156
Peugeot,189325,100,diesel,grey,estate,True,True,False,False,False,False,True,103
Citroën,234365,135,diesel,black,estate,True,True,False,False,True,False,True,127
Renault,126551,120,diesel,black,estate,True,True,False,False,True,False,True,128
Citroën,204858,135,diesel,black,estate,False,True,False,False,True,False,True,100
PGO,110465,180,diesel,grey,estate,True,False,False,True,True,False,True,117
Renault,166404,120,diesel,grey,estate,True,True,False,False,False,False,True,109
Audi,189844,173,diesel,grey,estate,True,True,False,True,True,False,True,81
Renault,190417,110,diesel,black,estate,True,True,False,False,True,False,True,74
Peugeot,131871,100,diesel,blue,estate,False,True,False,False,False,True,True,117
Citroën,107042,120,diesel,black,estate,True,True,True,False,False,False,True,119
Audi,115533,190,diesel,black,estate,False,True,False,False,True,True,True,152
Peugeot,126591,105,diesel,black,estate,False,True,False,False,False,False,True,110
Citroën,193673,135,diesel,silver,estate,False,False,False,True,True,False,True,113
Peugeot,111622,100,diesel,black,estate,True,True,False,False,False,False,True,124
Renault,95787,85,diesel,black,estate,False,False,False,False,False,False,False,99
Citroën,182768,160,diesel,blue,estate,False,True,True,False,True,True,True,124
Renault,188160,135,diesel,grey,estate,False,True,True,False,True,False,True,126
Peugeot,179770,105,diesel,white,estate,False,True,True,False,False,False,True,110
Renault,146581,85,diesel,brown,estate,False,True,False,False,False,False,True,102
Audi,316855,150,diesel,black,estate,True,True,True,False,True,False,True,97
Audi,155270,190,diesel,black,estate,False,True,True,False,True,False,True,133
Renault,156732,135,diesel,brown,estate,True,True,True,False,False,False,True,124
Peugeot,137756,100,diesel,blue,estate,True,True,True,False,False,False,True,110
Peugeot,164442,105,diesel,brown,estate,False,False,False,False,False,False,True,100
Renault,123782,135,diesel,grey,estate,True,True,False,False,True,False,True,135
Renault,94089,135,diesel,grey,estate,True,True,False,False,True,True,True,121
Citroën,63587,135,diesel,silver,estate,True,True,False,False,True,True,True,137
Citroën,309641,135,diesel,black,estate,True,True,False,False,True,False,True,102
Renault,138483,135,diesel,black,estate,True,True,True,False,True,True,True,142
Citroën,172945,135,diesel,grey,estate,True,False,False,False,True,False,True,87
PGO,79812,190,diesel,grey,estate,True,True,False,False,False,True,True,143
Citroën,169063,120,diesel,black,estate,True,True,False,False,False,True,True,77
Peugeot,119162,105,diesel,black,estate,False,False,False,False,False,False,True,109
Citroën,156392,120,diesel,grey,estate,False,False,False,False,False,False,False,110
Renault,76452,120,diesel,brown,estate,True,True,False,False,True,False,True,138
Audi,178174,190,diesel,blue,estate,True,True,False,False,True,False,True,128
Citroën,130878,120,diesel,grey,estate,True,True,False,False,True,False,True,122
Citroën,212126,135,diesel,blue,estate,False,True,False,False,False,False,True,97
Peugeot,173722,100,diesel,black,estate,True,True,False,False,False,False,True,91
Citroën,119417,135,diesel,grey,estate,True,True,True,True,True,False,True,128
Peugeot,3142,100,diesel,blue,estate,True,True,False,False,False,False,True,146
Renault,145081,85,diesel,black,estate,False,True,False,False,True,False,True,112
Citroën,332702,110,diesel,black,estate,False,False,False,False,False,False,True,39
Peugeot,141717,105,diesel,black,estate,False,True,False,False,True,True,True,114
Citroën,200023,137,diesel,black,estate,True,True,False,False,True,False,True,110
Renault,90251,135,diesel,black,estate,True,True,False,True,True,False,True,149
Renault,81104,85,diesel,grey,estate,False,False,False,False,False,False,False,122
Audi,158288,100,diesel,brown,estate,True,True,False,False,True,False,True,125
Renault,99809,85,diesel,white,estate,False,True,False,False,False,False,True,118
Peugeot,170350,105,diesel,white,estate,False,True,False,False,False,False,True,101
Renault,150880,135,diesel,black,estate,True,True,False,False,True,True,True,133
Renault,307725,120,diesel,black,estate,True,True,False,False,False,False,True,105
Citroën,167125,135,diesel,black,estate,False,True,False,True,True,True,True,124
Peugeot,120872,100,diesel,grey,estate,True,True,False,False,False,False,True,113
Renault,166387,120,diesel,grey,estate,True,True,False,False,False,False,True,73
Citroën,134108,135,diesel,grey,estate,False,True,False,False,False,False,True,109
Renault,141725,135,diesel,beige,estate,False,True,False,False,True,False,True,111
Renault,108352,140,diesel,white,estate,False,True,False,False,True,True,True,142
Citroën,227691,135,diesel,black,estate,False,True,False,False,False,True,True,102
Citroën,186202,135,diesel,black,estate,False,True,False,False,True,True,True,111
Renault,250531,120,diesel,blue,estate,True,True,False,False,False,False,True,76
Citroën,157615,120,diesel,brown,estate,True,True,False,False,False,False,True,99
Citroën,115132,120,diesel,silver,estate,False,True,False,False,False,True,True,133
Renault,174417,135,diesel,black,estate,False,True,False,True,True,False,True,122
Renault,149069,135,diesel,blue,estate,True,True,True,False,True,True,True,136
Renault,149135,135,diesel,black,estate,True,True,True,False,True,True,True,122
Peugeot,138515,100,diesel,brown,estate,True,True,False,False,True,False,True,93
Renault,161316,135,diesel,white,estate,False,True,False,False,True,False,True,129
Peugeot,104267,100,diesel,brown,estate,False,True,False,False,False,False,True,103
Peugeot,167761,105,diesel,brown,estate,False,True,False,False,True,True,True,97
Peugeot,202713,105,diesel,silver,estate,False,True,False,False,False,False,True,100
Audi,166080,190,diesel,blue,estate,True,True,False,True,False,True,True,157
Peugeot,105805,105,diesel,blue,estate,False,False,True,False,False,False,False,124
Peugeot,186893,105,diesel,grey,estate,False,True,False,True,False,False,True,107
Peugeot,255263,105,diesel,black,estate,False,True,False,False,True,False,True,83
Citroën,159316,135,diesel,grey,estate,False,True,False,False,False,False,True,108
Citroën,48747,135,diesel,black,estate,False,False,False,False,False,False,False,133
Peugeot,52923,105,diesel,grey,estate,False,True,False,True,False,False,True,175
Audi,245352,130,diesel,green,estate,True,True,False,False,True,False,True,83
Citroën,155981,120,diesel,blue,estate,True,True,False,False,False,False,True,106
Citroën,162079,135,diesel,red,estate,False,True,False,False,True,False,True,106
Citroën,105097,135,diesel,black,estate,True,True,False,False,True,True,True,136
Citroën,115498,135,diesel,black,estate,False,False,False,False,False,False,False,132
Citroën,282959,135,diesel,grey,estate,True,True,True,False,True,True,True,112
Citroën,123134,135,diesel,black,estate,True,True,False,False,True,True,True,129
Audi,186668,100,diesel,grey,estate,True,True,True,False,True,False,True,119
Citroën,200614,135,diesel,grey,estate,True,True,True,False,True,True,True,104
Audi,253181,145,diesel,black,estate,False,True,False,False,True,False,True,83
Audi,14902,190,diesel,white,estate,True,True,False,True,True,False,True,184
Peugeot,313108,90,diesel,black,estate,True,False,False,False,False,False,True,60
Citroën,134410,120,diesel,black,estate,False,True,True,False,True,True,True,117
Citroën,65478,120,diesel,white,estate,True,True,True,False,True,True,True,121
Renault,289658,120,diesel,blue,estate,True,True,False,False,False,False,True,83
Renault,163803,135,diesel,grey,estate,False,True,True,False,False,False,True,114
Citroën,111457,135,diesel,black,estate,True,True,False,True,True,False,True,134
Audi,122550,160,diesel,black,estate,True,True,True,False,True,False,True,124
Peugeot,152652,105,diesel,white,estate,False,False,False,False,True,False,True,110
Citroën,41253,230,diesel,red,estate,True,True,True,True,True,True,True,190
Citroën,106692,120,diesel,blue,estate,True,True,False,False,True,False,True,117
Peugeot,151683,105,diesel,white,estate,False,True,False,False,False,True,True,106
Renault,196079,140,diesel,black,estate,True,True,True,False,True,False,True,120
Audi,182009,190,diesel,blue,estate,True,True,False,True,True,True,True,149
Audi,76574,160,diesel,white,estate,True,True,False,False,False,True,True,174
Citroën,135501,120,diesel,black,estate,True,True,False,False,True,False,True,102
Renault,164998,140,diesel,blue,estate,True,True,True,True,True,False,True,159
Citroën,183119,120,diesel,black,estate,False,True,False,False,True,False,True,120
Citroën,302006,100,diesel,grey,estate,False,False,False,False,False,False,True,22
Peugeot,193485,100,diesel,grey,estate,True,True,True,False,False,False,True,85
Renault,34489,85,diesel,black,estate,True,False,False,False,False,False,True,117
Citroën,155357,137,diesel,grey,estate,True,True,False,False,True,True,True,106
Citroën,111903,135,diesel,white,estate,False,False,False,False,False,False,True,121
Citroën,120794,135,diesel,white,estate,False,True,False,True,True,True,True,128
Audi,124588,160,diesel,black,estate,True,True,False,False,False,False,True,144
Citroën,98138,135,diesel,black,estate,False,True,False,False,True,True,True,129
Audi,153575,160,diesel,black,estate,True,True,False,True,True,True,True,151
Renault,174393,85,diesel,white,estate,False,True,True,False,True,False,True,106
Citroën,194678,120,diesel,black,estate,False,True,True,False,True,False,True,95
Renault,29668,85,diesel,brown,estate,True,True,False,False,True,False,True,142
Peugeot,157129,100,diesel,blue,estate,True,True,True,False,True,False,True,107
Citroën,208638,120,diesel,red,estate,False,True,False,False,True,True,True,116
Renault,92840,140,diesel,brown,estate,True,True,False,False,True,False,True,140
Renault,204854,135,diesel,black,estate,True,True,False,False,True,True,True,124
